"Genome ID","Genome Name","Contig","Match ID","Group","Inc Match","Percent Identity","Match Coverage","Contig Start","Contig End","Reference Start","Reference End"
"59a96008c153cc00018d80df","10593_2_74_France_African_meal09-2597_2009",".10593_2_74.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a96008c153cc00018d80df","10593_2_74_France_African_meal09-2597_2009",".10593_2_74.48","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,919,1306,388,1
"59a960045f409b000112d09e","10593_2_62_BurFas06-1513_2006",".10593_2_62.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13118,13537,420,1
"59a960045f409b000112d09e","10593_2_62_BurFas06-1513_2006",".10593_2_62.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26614,27153,1,540
"59a960045f409b000112d09e","10593_2_62_BurFas06-1513_2006",".10593_2_62.63","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,516,903,1,388
"59a960035f409b000112d09c","10593_2_64_Con08-7714_2008",".10593_2_64.23","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13191,13610,420,1
"59a960035f409b000112d09c","10593_2_64_Con08-7714_2008",".10593_2_64.23","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26687,27226,1,540
"59a96004c153cc00018d80dd","10593_2_66_Camer06-5029_2006",".10593_2_66.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13230,13649,420,1
"59a96004c153cc00018d80dd","10593_2_66_Camer06-5029_2006",".10593_2_66.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26726,27265,1,540
"59a96004c153cc00018d80dd","10593_2_66_Camer06-5029_2006",".10593_2_66.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,1104,1491,388,1
"59a960025f409b000112d09b","10593_2_61_CamerIPCP_2006",".10593_2_61.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26861,27400,540,1
"59a960025f409b000112d09b","10593_2_61_CamerIPCP_2006",".10593_2_61.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,40477,40896,1,420
"59a960025f409b000112d09b","10593_2_61_CamerIPCP_2006",".10593_2_61.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,523,910,1,388
"59a960015f409b000112d09a","10593_2_56_Camer07-702_2007",".10593_2_56.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a960015f409b000112d09a","10593_2_56_Camer07-702_2007",".10593_2_56.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a960015f409b000112d09a","10593_2_56_Camer07-702_2007",".10593_2_56.50","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,919,1306,388,1
"59a95fffc153cc00018d80db","10593_2_57_Mali08-10571_2008",".10593_2_57.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95fffc153cc00018d80db","10593_2_57_Mali08-10571_2008",".10593_2_57.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95fffc153cc00018d80db","10593_2_57_Mali08-10571_2008",".10593_2_57.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,919,1306,388,1
"59a960015f409b000112d099","10593_2_58_Ben04-6845_2004",".10593_2_58.27","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a960015f409b000112d099","10593_2_58_Ben04-6845_2004",".10593_2_58.27","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a960015f409b000112d099","10593_2_58_Ben04-6845_2004",".10593_2_58.51","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,512,899,1,388
"59a95ffe5f409b000112d098","10593_2_54_TunE99-5920_1999",".10593_2_54.40","IncX1_1__EU370913","all","IncX1_1",97.861,100,6622,6995,374,1
"59a95ffec153cc00018d80da","10593_2_52_CamerIPCQ_2006",".10593_2_52.40","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95ffd5f409b000112d097","10593_2_53_Camer07-291_2007",".10593_2_53.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95ffd5f409b000112d097","10593_2_53_Camer07-291_2007",".10593_2_53.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95ffd5f409b000112d097","10593_2_53_Camer07-291_2007",".10593_2_53.38","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,505,892,1,388
"59a95ffd1691f900014af7d5","10593_2_48_Vie73-1102_1973",".10593_2_48.19","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,59421,59840,420,1
"59a95ffd1691f900014af7d5","10593_2_48_Vie73-1102_1973",".10593_2_48.19","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,72917,73456,1,540
"59a95ffd1691f900014af7d5","10593_2_48_Vie73-1102_1973",".10593_2_48.48","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,935,1322,388,1
"59a95ffb5f409b000112d095","10593_2_47_CamerIPCR_2006",".10593_2_47.40","IncN_1__AY046276","all","IncN_1",100,100,5707,6220,1,514
"59a95ffc1691f900014af7d4","10593_2_50_CamerIPCT_2007",".10593_2_50.25","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95ff81691f900014af7d1","10593_2_40_TurE97-9141_1997",".10593_2_40.30","IncX1_4__JN935898","all","IncX1_4",99.735,100,28708,29084,377,1
"59a95ff51691f900014af7d0","10593_2_38_Camer06-467_2006",".10593_2_38.41","IncN_1__AY046276","all","IncN_1",100,100,5707,6220,1,514
"59a95ff4c153cc00018d80d4","10593_2_34_CamerIPCI_2004",".10593_2_34.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95ff4c153cc00018d80d4","10593_2_34_CamerIPCI_2004",".10593_2_34.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95ff4c153cc00018d80d4","10593_2_34_CamerIPCI_2004",".10593_2_34.48","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,536,923,1,388
"59a95ff4c153cc00018d80d5","10593_2_36_Vie72-1907_1972",".10593_2_36.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95ff4c153cc00018d80d5","10593_2_36_Vie72-1907_1972",".10593_2_36.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95ff4c153cc00018d80d5","10593_2_36_Vie72-1907_1972",".10593_2_36.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,500,887,1,388
"59a95ff4c153cc00018d80d3","10593_2_35_CamerIPCL_2004",".10593_2_35.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26251,26790,540,1
"59a95ff4c153cc00018d80d3","10593_2_35_CamerIPCL_2004",".10593_2_35.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39867,40286,1,420
"59a95ff4c153cc00018d80d3","10593_2_35_CamerIPCL_2004",".10593_2_35.46","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,521,908,1,388
"59a95ff2c153cc00018d80d2","10593_2_29_Indo76-1406_1976",".10593_2_29.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,27570,28109,540,1
"59a95ff2c153cc00018d80d2","10593_2_29_Indo76-1406_1976",".10593_2_29.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,41186,41605,1,420
"59a95ff2c153cc00018d80d2","10593_2_29_Indo76-1406_1976",".10593_2_29.53","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,914,1301,388,1
"59a95ff45f409b000112d092","10593_2_33_Ang05-2783_2005",".10593_2_33.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95ff45f409b000112d092","10593_2_33_Ang05-2783_2005",".10593_2_33.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95ff2c153cc00018d80d1","10593_2_32_France_African_meal09-2619_2009",".10593_2_32.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95ff2c153cc00018d80d1","10593_2_32_France_African_meal09-2619_2009",".10593_2_32.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95ff2c153cc00018d80d1","10593_2_32_France_African_meal09-2619_2009",".10593_2_32.47","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,969,1356,388,1
"59a95ff11691f900014af7cc","10593_2_27_Camer04-7620_2004",".10593_2_27.40","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95ff11691f900014af7cd","10593_2_28_Ben09-8774_2009",".10593_2_28.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95ff11691f900014af7cd","10593_2_28_Ben09-8774_2009",".10593_2_28.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95ff11691f900014af7cd","10593_2_28_Ben09-8774_2009",".10593_2_28.51","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,969,1356,388,1
"59a95ff05f409b000112d091","10593_2_30_BenE02-1739_2002",".10593_2_30.38","IncN_1__AY046276","all","IncN_1",100,100,5694,6207,1,514
"59a95fef5f409b000112d090","10593_2_24_EgyE99-2862_1999",".10593_2_24.25","IncX1_1__EU370913","all","IncX1_1",98.93,100,16884,17257,374,1
"59a95fed1691f900014af7cb","10593_2_19_BurFas06-1510_2006",".10593_2_19.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95fed1691f900014af7cb","10593_2_19_BurFas06-1510_2006",".10593_2_19.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95fed1691f900014af7cb","10593_2_19_BurFas06-1510_2006",".10593_2_19.50","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,969,1356,388,1
"59a95fed5f409b000112d08e","10593_2_23_CamerIPCE_2002",".10593_2_23.24","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95fec5f409b000112d08c","10593_2_17_Ben04-7167_2004",".10593_2_17.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95fec5f409b000112d08c","10593_2_17_Ben04-7167_2004",".10593_2_17.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95fec5f409b000112d08c","10593_2_17_Ben04-7167_2004",".10593_2_17.48","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,969,1356,388,1
"59a95feb1691f900014af7c9","10593_2_20_IvoCoa07-5494_2007",".10593_2_20.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95feb1691f900014af7c9","10593_2_20_IvoCoa07-5494_2007",".10593_2_20.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95feb1691f900014af7c9","10593_2_20_IvoCoa07-5494_2007",".10593_2_20.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,508,895,1,388
"59a95fe95f409b000112d089","10593_2_15_Camer07-3108_2007",".10593_2_15.27","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26852,27391,540,1
"59a95fe95f409b000112d089","10593_2_15_Camer07-3108_2007",".10593_2_15.27","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,40468,40887,1,420
"59a95fe95f409b000112d089","10593_2_15_Camer07-3108_2007",".10593_2_15.52","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,938,1325,388,1
"59a95fe85f409b000112d088","10593_2_14_Alg05-8683_2005",".10593_2_14.21","IncFII(pRSB107)_1__AJ851089","all","IncFII(pRSB107)_1",100,100,17767,18027,1,261
"59a95fe85f409b000112d088","10593_2_14_Alg05-8683_2005",".10593_2_14.45","IncFIB(AP001918)_1__AP001918","all","IncFIB(AP001918)_1",98.387,100,4727,5408,682,1
"59a95fe8c153cc00018d80ce","10593_2_10_SriLanE02-2159_2002",".10593_2_10.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15696,16115,420,1
"59a95fe8c153cc00018d80ce","10593_2_10_SriLanE02-2159_2002",".10593_2_10.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29192,29731,1,540
"59a95fe4c153cc00018d80cc","10593_2_8_Tog04-0339_2004",".10593_2_8.33","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95fe4c153cc00018d80cc","10593_2_8_Tog04-0339_2004",".10593_2_8.33","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95fe4c153cc00018d80cc","10593_2_8_Tog04-0339_2004",".10593_2_8.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,500,887,1,388
"59a95fe2c153cc00018d80cb","10593_2_3_CamerIPCK_2004",".10593_2_3.25","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95fe15f409b000112d082","10593_2_2_Mex72-1258_1972",".10593_2_2.28","IncHI1A_1__AF250878","all","IncHI1A_1",100,100,13055,13474,420,1
"59a95fe15f409b000112d082","10593_2_2_Mex72-1258_1972",".10593_2_2.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26550,27089,1,540
"59a95fe15f409b000112d082","10593_2_2_Mex72-1258_1972",".10593_2_2.51","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",99.742,100,890,1277,1,388
"59a95fe15f409b000112d083","10592_2_82_Nig09-8993_2009",".10592_2_82.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95fe15f409b000112d083","10592_2_82_Nig09-8993_2009",".10592_2_82.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95fe15f409b000112d083","10592_2_82_Nig09-8993_2009",".10592_2_82.48","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,919,1306,388,1
"59a95fde5f409b000112d080","10592_2_78_Ban07-5320_2007",".10592_2_78.17","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,27430,28304,1,875
"59a95fdd1691f900014af7c5","10592_2_76_CamerIPCO_2006",".10592_2_76.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95fdd1691f900014af7c5","10592_2_76_CamerIPCO_2006",".10592_2_76.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95fdd1691f900014af7c5","10592_2_76_CamerIPCO_2006",".10592_2_76.50","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,919,1306,388,1
"59a95fdb1691f900014af7c3","10592_2_75_Mau09-5232_2009",".10592_2_75.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13230,13649,420,1
"59a95fdb1691f900014af7c3","10592_2_75_Mau09-5232_2009",".10592_2_75.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26726,27265,1,540
"59a95fdb1691f900014af7c3","10592_2_75_Mau09-5232_2009",".10592_2_75.26","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,505,892,1,388
"59a95fd9c153cc00018d80c7","10592_2_71_CamerIPCC_2002",".10592_2_71.39","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95fd6c153cc00018d80c5","10592_2_65_Camer09-5224_2009",".10592_2_65.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,13124,13543,420,1
"59a95fd6c153cc00018d80c5","10592_2_65_Camer09-5224_2009",".10592_2_65.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26620,27159,1,540
"59a95fd6c153cc00018d80c5","10592_2_65_Camer09-5224_2009",".10592_2_65.49","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,505,892,1,388
"59a95fd51691f900014af7c0","10592_2_62_NepE99-8635_1999",".10592_2_62.16","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,34403,35277,875,1
"59a95fd51691f900014af7bf","10592_2_61_Mad80-2002_1980",".10592_2_61.17","IncC_1__JN157804","all","IncC_1",100,100,105975,106391,1,417
"59a95fcd1691f900014af7bb","10592_2_46_CamerIPCU_2007",".10592_2_46.47","IncN_1__AY046276","all","IncN_1",100,100,304,817,514,1
"59a95fcd1691f900014af7ba","10592_2_44_AlgE00-1382_2000",".10592_2_44.39","IncX1_1__EU370913","all","IncX1_1",97.861,100,16059,16432,374,1
"59a95fc91691f900014af7b9","10592_2_37_Ind77-303_1977",".10592_2_37.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26226,26765,540,1
"59a95fc91691f900014af7b9","10592_2_37_Ind77-303_1977",".10592_2_37.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39842,40261,1,420
"59a95fc91691f900014af7b9","10592_2_37_Ind77-303_1977",".10592_2_37.47","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,919,1306,388,1
"59a95fc9c153cc00018d80b8","10592_2_39_MorE99-8013_1999",".10592_2_39.28","IncX1_1__EU370913","all","IncX1_1",98.93,100,16884,17257,374,1
"59a95fc6c153cc00018d80b7","10592_2_30_Pak2513_2003",".10592_2_30.21","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,32247,32786,540,1
"59a95fc6c153cc00018d80b7","10592_2_30_Pak2513_2003",".10592_2_30.21","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,45863,46282,1,420
"59a95fc61691f900014af7b5","10592_2_31_Pak3164_2003",".10592_2_31.18","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",97.172,100,30512,31395,1,875
"59a95fc65f409b000112d077","10592_2_32_Pak42_2003",".10592_2_32.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15682,16101,420,1
"59a95fc65f409b000112d077","10592_2_32_Pak42_2003",".10592_2_32.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29178,29717,1,540
"59a95fc01691f900014af7b2","10592_2_23_Pak3283_2003",".10592_2_23.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,23084,23623,540,1
"59a95fc01691f900014af7b2","10592_2_23_Pak3283_2003",".10592_2_23.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36700,37119,1,420
"59a95fc3c153cc00018d80b5","10592_2_26_Pak21095_2003",".10592_2_26.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15881,16300,420,1
"59a95fc3c153cc00018d80b5","10592_2_26_Pak21095_2003",".10592_2_26.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29377,29916,1,540
"59a95fc01691f900014af7b1","10592_2_20_Pak1041_2003",".10592_2_20.30","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,18923,19462,540,1
"59a95fc01691f900014af7b1","10592_2_20_Pak1041_2003",".10592_2_20.30","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,32554,32973,1,420
"59a95fc0c153cc00018d80b3","10592_2_22_Pak21801_2003",".10592_2_22.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,22907,23446,540,1
"59a95fc0c153cc00018d80b3","10592_2_22_Pak21801_2003",".10592_2_22.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36523,36942,1,420
"59a95fbac153cc00018d80af","10592_2_11_Pak16599_2003",".10592_2_11.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,23084,23623,540,1
"59a95fbac153cc00018d80af","10592_2_11_Pak16599_2003",".10592_2_11.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36700,37119,1,420
"59a95fb9c153cc00018d80ad","10592_2_9_Pak3723_2003",".10592_2_9.27","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,22907,23446,540,1
"59a95fb9c153cc00018d80ad","10592_2_9_Pak3723_2003",".10592_2_9.27","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36523,36942,1,420
"59a95fb71691f900014af7ac","10592_2_4_Pak1093_2003",".10592_2_4.19","IncY_1__K02380","all","IncY_1",99.739,100,68373,69137,1,765
"59a95fb5c153cc00018d80ab","10562_2_84_SamMDUST416_2012",".10562_2_84.20","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,21123,21997,1,875
"59a95fb5c153cc00018d80aa","10562_2_85_SamMDUST417_2012",".10562_2_85.20","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,94139,95013,1,875
"59a95fb2c153cc00018d80a7","10562_2_80_SamMDUST405_2012",".10562_2_80.19","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,53195,54069,1,875
"59a95faa1691f900014af7a3","10562_2_66_IndMDUST376_2011",".10562_2_66.18","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,53783,54657,1,875
"59a95fb25f409b000112d06d","10562_2_78_VieMDUST399_2011",".10562_2_78.27","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,22974,23513,540,1
"59a95fb25f409b000112d06d","10562_2_78_VieMDUST399_2011",".10562_2_78.27","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36634,37053,1,420
"59a95fa9c153cc00018d80a3","10562_2_61_SamMDUST371_2011",".10562_2_61.57","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,629,1503,1,875
"59a95f9fc153cc00018d809c","10562_2_40_IndMDUST271_2011",".10562_2_40.17","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,73813,74687,1,875
"59a95f9e1691f900014af797","10562_2_36_IndMDUST262_2011",".10562_2_36.21","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,55353,56227,1,875
"59a95f9d5f409b000112d061","10562_2_37_BanMDUST263_2011",".10562_2_37.18","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,15274,16148,1,875
"59a95f9b1691f900014af795","10562_2_31_IndMDUST245_2011",".10562_2_31.44","IncN_1__AY046276","all","IncN_1",99.805,100,311,824,514,1
"59a95f9c1691f900014af796","10562_2_35_UnkMDUST260_2011",".10562_2_35.17","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,9257,10131,1,875
"59a95f995f409b000112d05e","10562_2_28_IndMDUST233_2010",".10562_2_28.39","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,4555,4974,1,420
"59a95f995f409b000112d05e","10562_2_28_IndMDUST233_2010",".10562_2_28.44","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,2827,3366,540,1
"59a95f981691f900014af793","10562_2_26_SamMDUST228_2010",".10562_2_26.20","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,56132,57006,1,875
"59a95f97c153cc00018d8099","10562_2_27_BanMDUST230_2010",".10562_2_27.39","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,3169,4043,875,1
"59a95f975f409b000112d05d","10562_2_25_BanMDUST227_2010",".10562_2_25.56","IncX1_4__JN935898","all","IncX1_4",95.491,100,187,563,377,1
"59a95f97c153cc00018d8098","10562_2_24_IndMDUST221_2011",".10562_2_24.37","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,25387,26261,1,875
"59a95f8bc153cc00018d808f","10562_2_5_SamMDUST124_2011",".10562_2_5.64","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,228,1102,875,1
"59a95f8a5f409b000112d051","10562_2_4_SamMDUST122_2010",".10562_2_4.18","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,66818,67692,1,875
"59a95f87c153cc00018d808d","10561_2_86_Viety2-124_1994",".10561_2_86.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15681,16100,420,1
"59a95f87c153cc00018d808d","10561_2_86_Viety2-124_1994",".10561_2_86.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29177,29716,1,540
"59a95f8a1691f900014af791","10562_2_1_EgyMDUST110_2007",".10562_2_1.16","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,5379,6253,875,1
"59a95f865f409b000112d04f","10561_2_84_Viety1-48_1993",".10561_2_84.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15680,16099,420,1
"59a95f865f409b000112d04f","10561_2_84_Viety1-48_1993",".10561_2_84.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29176,29715,1,540
"59a95f861691f900014af78f","10561_2_79_Viedty1-71_1997",".10561_2_79.18","p0111_1__AP010962","all","p0111_1",99.209,100,68650,69534,1,885
"59a95f861691f900014af78f","10561_2_79_Viedty1-71_1997",".10561_2_79.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15687,16106,420,1
"59a95f861691f900014af78f","10561_2_79_Viedty1-71_1997",".10561_2_79.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29183,29722,1,540
"59a95f86c153cc00018d808c","10561_2_82_Viety2-122_1994",".10561_2_82.27","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,23328,23867,540,1
"59a95f86c153cc00018d808c","10561_2_82_Viety2-122_1994",".10561_2_82.27","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36950,37369,1,420
"59a95f845f409b000112d04d","10561_2_78_Viedty1-99_1997",".10561_2_78.19","p0111_1__AP010962","all","p0111_1",99.209,100,68811,69695,1,885
"59a95f845f409b000112d04d","10561_2_78_Viedty1-99_1997",".10561_2_78.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,23133,23672,540,1
"59a95f845f409b000112d04d","10561_2_78_Viedty1-99_1997",".10561_2_78.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,36749,37168,1,420
"59a95f84c153cc00018d808b","10561_2_80_Viety2-121_1994",".10561_2_80.18","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,53770,54644,1,875
"59a95f84c153cc00018d808b","10561_2_80_Viety2-121_1994",".10561_2_80.28","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15680,16099,420,1
"59a95f84c153cc00018d808b","10561_2_80_Viety2-121_1994",".10561_2_80.28","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29176,29715,1,540
